file_name,status,stage,error_type,message,invoice_id
IT01558670780_Q80IX.xml.p7m,success,import,,Import completato,1
IT01558670780_QC5QJ.xml.p7m,success,import,,Import completato,2
IT0164179070220250_0cdpC.xml,success,import,,Import completato,3
IT0164179070220255_0bWji.xml,success,import,,Import completato,4
IT0164179070220259_0ckVv.xml,success,import,,Import completato,5
IT016417907022025B_0cLQs.xml,success,import,,Import completato,6
IT016417907022025C_0cymb.xml,success,import,,Import completato,7
IT016417907022025D_0bUhX.xml,success,import,,Import completato,8
IT016417907022025e_0d8Vr.xml,success,import,,Import completato,9
IT016417907022025N_0crwa.xml,success,import,,Import completato,10
IT016417907022025R_0bTBH.xml,success,import,,Import completato,11
IT016417907022025t_0bVml.xml,success,import,,Import completato,12
IT016417907022025u_0c31o.xml,success,import,,Import completato,13
IT01879020517A2025_hEkFf.xml.p7m,success,import,,Import completato,14
IT01879020517A2025_hEkIB.xml.p7m,success,import,,Import completato,15
IT01879020517A2025_hEkIG.xml.p7m,success,import,,Import completato,16
IT01879020517A2025_hMA6n.xml.p7m,success,import,,Import completato,17
IT01879020517A2025_hQ27i.xml.p7m,success,import,,Import completato,18
IT01879020517A2025_hU1s6.xml.p7m,success,import,,Import completato,19
IT01879020517A2025_hWsYb.xml.p7m,success,import,,Import completato,20
IT01879020517A2025_iqW4G.xml.p7m,success,import,,Import completato,21
IT01879020517A2025_ivyJk.xml.p7m,success,import,,Import completato,22
IT01879020517A2025_iy0OJ.xml.p7m,success,import,,Import completato,23
IT01879020517A2025_iyzey.xml.p7m,success,import,,Import completato,24
IT0200275048300000_U2DQV.xml.p7m,success,import,,Import completato,25
IT0200275048300000_U2R0L.xml.p7m,success,import,,Import completato,26
IT02046570426_dw7PH.xml.p7m,success,import,,Import completato,27
IT02366780803A2023_AOSDT.xml.p7m,success,import,,Import completato,28
IT02624490658_I0qo5.xml,success,import,,Import completato,29
IT03618500403_34bAx.xml.p7m,success,import,,Import completato,30
IT03618500403_34z7U.xml.p7m,success,import,,Import completato,31
IT03618500403_35pNT.xml.p7m,success,import,,Import completato,32
IT03618500403_3Bpxj.xml.p7m,success,import,,Import completato,33
IT03759480654_002ZN.xml.p7m,success,import,,Import completato,34
IT03830780361_C214B.xml.p7m,success,import,,Import completato,35
IT04313920656_7A6V7.xml.p7m,success,import,,Import completato,36
IT04398860652BNXBB_00D4X.xml.p7m,success,import,,Import completato,37
IT04419270659_HV9ZE.xml.p7m,success,import,,Import completato,38
IT04884410657BNXBB_000A5.xml.p7m,success,import,,Import completato,39
IT0526289001425334_NUZNL.xml,success,import,,Import completato,40
IT05376570650_000Q3.xml,success,import,,Import completato,41
IT05499920659_00B12.xml,success,import,,Import completato,42
IT06628860964_fCZ2A.xml.p7m,success,import,,Import completato,43
IT06628860964_fsCqw.xml.p7m,success,import,,Import completato,44
IT06655971007_uCdfW.xml.p7m,success,import,,Import completato,45
IT06655971007_uCeiB.xml.p7m,success,import,,Import completato,46
IT07155170157_20UqV.xml,success,import,,Import completato,47
IT07155170157_267zD.xml,success,import,,Import completato,48
IT08567210961_yJbGJ.xml,success,import,,Import completato,49
IT08567210961_yJc1j.xml,success,import,,Import completato,50
IT08567210961_yJcKj.xml,success,import,,Import completato,51
IT08973230967_DsAvT.xml,success,import,,Import completato,52
NL10209790152_L5UkX.xml,success,import,,Import completato,53
NL10209790152_L6m0A.xml,success,import,,Import completato,54
NL10209790152_L6NFe.xml.p7m,success,import,,Import completato,55
NL10209790152_L8Bp4.xml,success,import,,Import completato,56
NL10209790152_LAjzY.xml,success,import,,Import completato,57
NL10209790152_LAk0V.xml,success,import,,Import completato,58
NL10209790152_LAk25.xml,success,import,,Import completato,59
NL10209790152_LQA4M.xml,success,import,,Import completato,60
NL10209790152_LQHID.xml.p7m,success,import,,Import completato,61
NL10209790152_LUrr7.xml,success,import,,Import completato,62
NL10209790152_LV9KO.xml,success,import,,Import completato,63
SM03473_F53dx.xml,success,import,,Import completato,64
SM03473_F53dz.xml,success,import,,Import completato,65
SM03473_F53eH.xml,success,import,,Import completato,66
SM03473_F5jC2.xml,success,import,,Import completato,67
SM03473_F5QOK.xml.p7m,success,import,,Import completato,68
SM03473_F7R1z.xml,success,import,,Import completato,69
SM03473_F8sVJ.xml,success,import,,Import completato,70
SM03473_F8wR8.xml,success,import,,Import completato,71
SM03473_F8wRB.xml,success,import,,Import completato,72
SM03473_F8wRd.xml,success,import,,Import completato,73
SM03473_F8wRi.xml,success,import,,Import completato,74
SM03473_F8wUw.xml,success,import,,Import completato,75
SM03473_F8wVS.xml,success,import,,Import completato,76
SM03473_F8wVV.xml,success,import,,Import completato,77
SM03473_FA7lw.xml.p7m,success,import,,Import completato,78
SM03473_FA7m1.xml.p7m,success,import,,Import completato,79
SM03473_FA7m4.xml.p7m,success,import,,Import completato,80
SM03473_FA7m5.xml.p7m,success,import,,Import completato,81
SM03473_FAzNz.xml.p7m,success,import,,Import completato,82
SM03473_FEUCF.xml,success,import,,Import completato,83
SM03473_FJo51.xml,success,import,,Import completato,84
SM03473_FJZeN.xml.p7m,success,import,,Import completato,85
SM03473_FSLtn.xml,success,import,,Import completato,86
