file_name,status,stage,error_type,message,invoice_id
IT01533080675_5ujWv.xml,success,import,,Import completato,506
IT01533080675_5ujX3.xml,success,import,,Import completato,507
IT016417907022023D_0bFiI.xml,success,import,,Import completato,508
IT016417907022023n_0bn1q.xml,success,import,,Import completato,509
IT016417907022023V_08Ckm.xml,success,import,,Import completato,510
IT016417907022024F_0ao85.xml,success,import,,Import completato,511
IT016417907022024k_037Wv.xml,success,import,,Import completato,512
IT016417907022024q_009WQ.xml,success,import,,Import completato,513
IT016417907022025z_03jk6.xml,success,import,,Import completato,514
IT016417907022025Z_07qj0.xml,success,import,,Import completato,515
IT01879020517A2023_f90Vu.xml.p7m,success,import,,Import completato,516
IT01879020517A2024_b0AVa.xml.p7m,success,import,,Import completato,517
IT01879020517A2024_c9pKT.xml.p7m,success,import,,Import completato,518
IT01879020517A2024_c9pLF.xml.p7m,success,import,,Import completato,519
IT01879020517A2024_cIPuR.xml.p7m,success,import,,Import completato,520
IT01879020517A2024_dSCjc.xml.p7m,success,import,,Import completato,521
IT01879020517A2024_hMbi7.xml.p7m,success,import,,Import completato,522
IT01879020517A2024_hsXg2.xml.p7m,success,import,,Import completato,523
IT01879020517A2025_atZCy.xml.p7m,success,import,,Import completato,524
IT01879020517A2025_ayrTc.xml.p7m,success,import,,Import completato,525
IT01879020517A2025_bW0ea.xml.p7m,success,import,,Import completato,526
IT01879020517A2025_dGV42.xml.p7m,success,import,,Import completato,527
IT01879020517A2025_glxX4.xml.p7m,success,import,,Import completato,528
IT01879020517A2025_gXZ5Q.xml - Copia.p7m,skipped,precheck,,Duplicato per file_hash (pre-parse),222
IT0200275048300000_H3XRP.xml.p7m,success,import,,Import completato,529
IT0200275048300000_KGXVF.xml.p7m,success,import,,Import completato,530
IT0200275048300000_L5K7L.xml.p7m,success,import,,Import completato,531
IT0200275048300000_PZRFZ.xml.p7m,success,import,,Import completato,532
IT0200275048300000_SMXSX.xml.p7m,success,import,,Import completato,533
IT02355260981_XwLpi.xml.p7m,success,import,,Import completato,534
IT02624490658_I0pgj.xml,success,import,,Import completato,535
IT02624490658_I0pv4.xml,success,import,,Import completato,536
IT02624490658_I0q2q.xml,success,import,,Import completato,537
IT02624490658_I0qes.xml,success,import,,Import completato,538
IT03313421210_01X6L.xml,success,import,,Import completato,539
IT03602521217_01CTA.xml,success,import,,Import completato,540
IT03618500403_0BH8n.xml.p7m,success,import,,Import completato,541
IT03618500403_0u3uF.xml.p7m,success,import,,Import completato,542
IT03618500403_0W7fs.xml.p7m,success,import,,Import completato,543
IT03618500403_0xoux.xml.p7m,success,import,,Import completato,544
IT03618500403_1p5WH.xml.p7m,success,import,,Import completato,545
IT03618500403_20Thc.xml.p7m,success,import,,Import completato,546
IT03618500403_2MhON.xml.p7m,success,import,,Import completato,547
IT03759480654_002C3.xml.p7m,success,import,,Import completato,548
IT03759480654_002XO.xml - Copia.p7m,success,import,,Import completato,549
IT03830780361_B0WQC.xml.p7m,success,import,,Import completato,550
IT04078020650_00B5G.xml,success,import,,Import completato,551
IT04530950486R0000_01WQ0.xml,success,import,,Import completato,552
IT04530950486R0000_0B9DY.xml,success,import,,Import completato,553
IT04839740489_O6blp.xml,success,import,,Import completato,554
