file_name,status,stage,error_type,message,invoice_id
IT01533080675_5u0LC.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2657
IT01533080675_6GXkL.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2658
IT016417907022024a_0cfgl.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2659
IT016417907022024P_08aA3.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2660
IT016417907022024Z_04Mar.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2661
IT016417907022025i_0abCx.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2662
IT01879020517A2024_dASs4.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2663
IT01879020517A2024_gnMx4.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2664
IT01879020517A2024_hqxgV.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2665
IT01879020517A2025_b22OJ.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2666
IT01879020517A2025_hxUJQ.xml - Copia.p7m,skipped,precheck,,Duplicato per file_hash (pre-parse),225
IT01895030995X0001_FN86C.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2667
IT0200275048300000_GDAQ1.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2668
IT02355260981_c3h8g.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2669
IT02355260981_ZBwjJ.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2670
IT02624490658_I0hqj.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2671
IT02624490658_I0p8p.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2672
IT02624490658_I0ptc.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2673
IT02624490658_I0qkc.xml,skipped,precheck,,Duplicato per file_hash (pre-parse),328
IT02861940654_00WFR.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2674
IT03336420967_td562.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2675
IT03618500403_0xpNW.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2676
IT03618500403_1CQjn.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2677
IT03759480654_002MF.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2678
IT03830780361_87B6B.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2679
IT03830780361_8HLQ7.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2680
IT03830780361_939P2.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2681
IT04193800986_XzFYs.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2682
IT04398860652BNXBB_00A1O.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2683
IT04398860652BNXBB_00A68.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2684
IT04398860652BNXBB_00ADV.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2685
IT04398860652BNXBB_00CTL.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2686
IT04419270659_HV9DS.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2687
IT04530950486R0000_00SL6.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2688
IT04530950486R0000_0B9DZ.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2689
IT0526289001425151_FVFWJ.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2690
IT05499920659_00AVC.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2691
IT05779711000_3VW1x.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2692
IT05793960963AAAAA_8REPE.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2693
IT05805110656_0TL7J.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2694
IT05989620652BNXBB_0002B.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2695
IT06628860964_a6QbM.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2696
IT06628860964_ablsN.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2697
IT06628860964_eXh0v.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2698
IT06655971007_exXAB.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2699
IT06655971007_lTkfW.xml - Copia.p7m,skipped,precheck,,Duplicato per file_hash (pre-parse),1767
IT07383490633_00Y9I.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2700
IT07383490633_012HS.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2701
IT07383490633_013GK.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2702
IT07383490633_0144S.xml.p7m,skipped,precheck,,Duplicato per file_hash (pre-parse),1365
IT08567210961_ymrs4.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2703
IT08567210961_yQOTH.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2704
IT08567210961_ystmZ.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2705
IT08973230967_77jss.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2706
IT08973230967_CL2mT.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2707
ITCGGPLA64H44A717Z_0006R.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2708
