file_name,status,stage,error_type,message,invoice_id
IT01533080675_5xM1U.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2300
IT01533080675_6h9lU.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2301
IT016417907022024l_0aVqn.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2302
IT016417907022025s_07mQe.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2303
IT01879020517A2023_dQFNc.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2304
IT01879020517A2023_e89Bx.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2305
IT01879020517A2023_f1KGf.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2306
IT01879020517A2023_g8r0k.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2307
IT01879020517A2024_aqH1v.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2308
IT01879020517A2024_d47qi.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2309
IT01879020517A2024_dL08T.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2310
IT01879020517A2024_fc6Qw.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2311
IT01879020517A2024_hh5oQ.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2312
IT01879020517A2025_aRjkG.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2313
IT01879020517A2025_btHOW.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2314
IT01879020517A2025_et4Yr.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2315
IT01879020517A2025_f2YF8.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2316
IT01879020517A2025_hg4p2.xml - Copia.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2317
IT01879020517A2025_hxUum.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2318
IT0200275048300000_P1KRX.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2319
IT02624490658_I0j3h.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2320
IT02624490658_I0jv9.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2321
IT03301640482_Y744N.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2322
IT03618500403_0IaR0.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2323
IT03618500403_22oEW.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2324
IT03759480654_001OI.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2325
IT03759480654_001RH.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2326
IT03759480654_00218.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2327
IT03759480654_002PE.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2328
IT03759480654_002VO.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2329
IT04313920656_72XUH.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2330
IT04398860652BNXBB_008BG.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2331
IT04398860652BNXBB_008NF.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2332
IT04398860652BNXBB_00948.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2333
IT04398860652BNXBB_009N2.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2334
IT04398860652BNXBB_00BXH.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2335
IT04398860652BNXBB_00BXP.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2336
IT04398860652BNXBB_00C2G.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2337
IT04530950486_3IMDX.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2338
IT04839740489_Gs8aN.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2339
IT04839740489_OIbR3.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2340
IT0526289001424122_PRAKG.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2341
IT0526289001424305_2KBUY.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2342
IT0526289001425243_4Z2JU.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2343
IT05499920659_009QF.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2344
