file_name,status,stage,error_type,message,invoice_id
IT01378570350_kDIG1.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2751
IT01533080675_6huUd.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2752
IT01533080675_7Ukzt.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2753
IT01558670780_QJ0TM.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2754
IT01558670780_T06ZR.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2755
IT0164179070220248_02ehn.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2756
IT016417907022024i_025gz.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2757
IT016417907022024X_0bXEN.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2758
IT016417907022024Y_0bpwp.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2759
IT016417907022025E_05Mqo.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2760
IT016417907022025j_041Hh.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2761
IT01879020517A2023_et5h4.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2762
IT01879020517A2023_gflFd.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2763
IT01879020517A2023_gflO2.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2764
IT01879020517A2024_cxcjr.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2765
IT01879020517A2024_djhM5.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2766
IT01879020517A2024_dL04Q.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2767
IT01879020517A2024_f3FTh.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2768
IT01879020517A2024_fc6Qy.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2769
IT01879020517A2025_aIFBq.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2770
IT01879020517A2025_cVe97.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2771
IT01879020517A2025_cVvRv.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2772
IT01879020517A2025_eEnGI.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2773
IT01879020517A2025_gIree.xml - Copia.p7m,skipped,precheck,,Duplicato per file_hash (pre-parse),2133
IT01879020517A2025_gkylf.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2774
IT01879020517A2025_gXz3W.xml.p7m,skipped,precheck,,Duplicato per file_hash (pre-parse),1224
IT01879020517A2025_hxT1d.xml - Copia.p7m,skipped,precheck,,Duplicato per file_hash (pre-parse),321
IT0200275048300000_KK6AL.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2775
IT0200275048300000_SMSXV.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2776
IT02046570426_3zfuG.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2777
IT02046570426_8vyMd.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2778
IT02355260981_NtwJn.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2779
IT02624490658_I0l1r.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2780
IT02624490658_I0l3g.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2781
IT02624490658_I0n3z.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2782
IT02624490658_I0prj.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2783
IT02624490658_I0qbg.xml,skipped,precheck,,Duplicato per file_hash (pre-parse),1853
IT02689170658_00CTE.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2784
IT03618500403_1zAfO.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2785
IT03759480654_002NQ.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2786
IT03759480654_002QZ.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2787
IT04193800986_Xw7DR.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2788
IT04313920656_61YBW.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2789
IT04398860652BNXBB_0093G.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2790
IT04398860652BNXBB_0094N.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2791
IT04398860652BNXBB_00CYO.xml - Copia.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2792
IT04398860652BNXBB_00CYO.xml.p7m,skipped,precheck,,Duplicato per file_hash (pre-parse),2792
IT04839740489_MXlJj.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2793
IT04839740489_PTpmS.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2794
IT04884410657BNXBB_0008R.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2795
IT05376570650_000MF.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2796
IT05376570650_000MK.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2797
IT05376570650_000PD.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2798
IT05614050655_00G66.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2799
IT05614050655_00I9D.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2800
IT05779711000_57c1S.xml - Copia.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2801
IT06175530655_00202.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2802
IT06628860964_bukJx.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2803
IT06628860964_crJ5i.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2804
IT06628860964_dANaY.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2805
IT06628860964_dANaZ.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2806
IT06628860964_dfnPQ.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2807
IT06655971007_eFqJ0.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2808
IT06655971007_hDwUh.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2809
IT06655971007_kdT21.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2810
IT06655971007_m0HsP.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2811
IT06655971007_oL9zG.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2812
IT06655971007_pNwTH.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),2813
IT08567210961_yfS4u.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2814
IT08567210961_yhs60.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2815
IT08567210961_yK7Ob.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2816
IT08567210961_ynwCB.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2817
IT08567210961_yvDFp.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2818
IT08567210961_yvJqL.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2819
IT08973230967_9iDzE.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2820
IT08973230967_DI9Q1.xml,skipped,precheck,,Duplicato per file_name (pre-parse),2821
