file_name,status,stage,error_type,message,invoice_id
IT016417907022023a_08FCl.xml,success,import,,Import completato,1004
IT01879020517A2023_d25lX.xml.p7m,success,import,,Import completato,1005
IT01879020517A2023_dAcdE.xml.p7m,success,import,,Import completato,1006
IT01879020517A2023_gflPb.xml.p7m,success,import,,Import completato,1007
IT01879020517A2024_azd1I.xml.p7m,success,import,,Import completato,1008
IT01879020517A2024_cUe7q.xml.p7m,success,import,,Import completato,1009
IT01879020517A2024_da2XG.xml.p7m,success,import,,Import completato,1010
IT01879020517A2024_dNN2J.xml.p7m,success,import,,Import completato,1011
IT01879020517A2024_dR90y.xml.p7m,success,import,,Import completato,1012
IT01879020517A2024_fBx2f.xml.p7m,success,import,,Import completato,1013
IT01879020517A2024_fG2Nu.xml.p7m,success,import,,Import completato,1014
IT01879020517A2025_aFQJ9.xml.p7m,success,import,,Import completato,1015
IT01879020517A2025_cbjim.xml - Copia.p7m,skipped,precheck,,Duplicato per file_hash (pre-parse),918
IT01879020517A2025_d1qv5.xml.p7m,success,import,,Import completato,1016
IT0200275048300000_J63RL.xml.p7m,success,import,,Import completato,1017
IT0200275048300000_J92T1.xml.p7m,success,import,,Import completato,1018
IT0200275048300000_JD9K1.xml.p7m,success,import,,Import completato,1019
IT02046570426_5kZJr.xml.p7m,success,import,,Import completato,1020
IT02046570426_bq0f9.xml.p7m,success,import,,Import completato,1021
IT02046570426_cBC4E.xml.p7m,success,import,,Import completato,1022
IT02046570426_cM3mb.xml.p7m,success,import,,Import completato,1023
IT02624490658_I0qfv.xml,success,import,,Import completato,1024
IT02861940654_00VRM.xml,success,import,,Import completato,1025
IT03336420967_td56o.xml.p7m,success,import,,Import completato,1026
IT03349120927_2z59.xml,success,import,,Import completato,1027
IT03349120927_33LM.xml,success,import,,Import completato,1028
IT03618500403_072Xu.xml.p7m,success,import,,Import completato,1029
IT03618500403_0BpkK.xml.p7m,success,import,,Import completato,1030
IT03618500403_0BrfH.xml.p7m,success,import,,Import completato,1031
IT03618500403_2GCDm.xml.p7m,success,import,,Import completato,1032
IT03759480654_002FQ.xml.p7m,success,import,,Import completato,1033
IT03830780361_7N2NU.xml.p7m,success,import,,Import completato,1034
IT04398860652BNXBB_008B4.xml.p7m,success,import,,Import completato,1035
IT04398860652BNXBB_00B6A.xml.p7m,success,import,,Import completato,1036
IT04839740489_K9oqV.xml,success,import,,Import completato,1037
IT04839740489_OseoZ.xml,success,import,,Import completato,1038
IT05376570650_000IX.xml,success,import,,Import completato,1039
IT05614050655_00J36.xml,success,import,,Import completato,1040
IT05779711000_4NjkD.xml.p7m,success,import,,Import completato,1041
IT06628860964_dBEVS.xml.p7m,success,import,,Import completato,1042
IT06628860964_dyLCi.xml.p7m,success,import,,Import completato,1043
IT06655971007_0hq9n.xml.p7m,success,import,,Import completato,1044
IT06655971007_2mc9t.xml.p7m,success,import,,Import completato,1045
IT06655971007_dIivP.xml.p7m,success,import,,Import completato,1046
IT06655971007_efH8F.xml.p7m,success,import,,Import completato,1047
IT06655971007_iZbEQ.xml.p7m,success,import,,Import completato,1048
IT06655971007_SgNoi.xml.p7m,success,import,,Import completato,1049
IT06655971007_yeSUF.xml.p7m,success,import,,Import completato,1050
IT06655971007_zeANN.xml.p7m,success,import,,Import completato,1051
IT07383490633_00VJB.xml.p7m,success,import,,Import completato,1052
IT07383490633_00WX0.xml.p7m,success,import,,Import completato,1053
IT07383490633_00Y1H.xml.p7m,success,import,,Import completato,1054
IT07383490633_013VU.xml - Copia.p7m,success,import,,Import completato,1055
IT08567210961_yLjj0.xml,success,import,,Import completato,1056
IT08567210961_ynwEn.xml,success,import,,Import completato,1057
IT08973230967_BfaAB.xml,success,import,,Import completato,1058
IT08973230967_CcQSx.xml,success,import,,Import completato,1059
ITPSTFNC58T01F481P_0006Z.xml,success,import,,Import completato,1060
ITPSTFNC58T01F481P_00076.xml,success,import,,Import completato,1061
ITPSTFNC58T01F481P_0007S.xml,success,import,,Import completato,1062
