file_name,status,stage,error_type,message,invoice_id
IT01533080675_5zEzs.xml,skipped,precheck,,Duplicato per file_name (pre-parse),397
IT01533080675_69ZU2.xml,skipped,precheck,,Duplicato per file_name (pre-parse),398
IT016417907022024e_0cGoj.xml,skipped,precheck,,Duplicato per file_name (pre-parse),399
IT016417907022024W_04pB9.xml,skipped,precheck,,Duplicato per file_name (pre-parse),400
IT016417907022024Z_0a26q.xml,skipped,precheck,,Duplicato per file_name (pre-parse),401
IT016417907022025x_05NrB.xml,skipped,precheck,,Duplicato per file_name (pre-parse),402
IT01879020517A2023_fHgYC.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),403
IT01879020517A2023_fv7sE.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),404
IT01879020517A2023_g6aZt.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),405
IT01879020517A2024_b6N7k.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),406
IT01879020517A2024_c9pVY.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),407
IT01879020517A2024_cI8ZY.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),408
IT01879020517A2024_hgavK.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),409
IT01879020517A2024_hJHpJ.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),410
IT01879020517A2025_cm9sG.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),411
IT01879020517A2025_ddfgE.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),412
IT01879020517A2025_dusKL.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),413
IT01879020517A2025_eEmR1.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),414
IT01879020517A2025_eEmRz.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),415
IT01879020517A2025_gGpOz.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),416
IT01879020517A2025_gzEYl.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),417
IT0200275048300000_EF79S.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),418
IT0200275048300000_NUC7B.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),419
IT0200275048300000_S8LI5.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),420
IT02355260981_QJkUx.xml.p7m,skipped,precheck,,Duplicato per file_name (pre-parse),421
