file_name,status,stage,error_type,message,invoice_id
IT00146089990E3M17_6BNFM.xml,success,import,,Import completato,1319
IT01533080675_6A6P4.xml,success,import,,Import completato,1320
IT0164179070220232_9jsxD.xml,success,import,,Import completato,1321
IT016417907022024c_0a2sX.xml,success,import,,Import completato,1322
IT016417907022024G_0cjNJ.xml,success,import,,Import completato,1323
IT016417907022024M_0ad2l.xml,success,import,,Import completato,1324
IT0164179070220252_0bAZb.xml,success,import,,Import completato,1325
IT016417907022025a_03k11.xml,success,import,,Import completato,1326
IT016417907022025E_02Gnk.xml,success,import,,Import completato,1327
IT016417907022025q_00oN4.xml,success,import,,Import completato,1328
IT01879020517A2024_ab8Q7.xml.p7m,success,import,,Import completato,1329
IT01879020517A2024_cqdbK.xml.p7m,success,import,,Import completato,1330
IT01879020517A2024_dt3Mx.xml.p7m,success,import,,Import completato,1331
IT01879020517A2024_hMaWU.xml.p7m,success,import,,Import completato,1332
IT01879020517A2025_gdbmX.xml.p7m,success,import,,Import completato,1333
IT01879020517A2025_hg5kN.xml - Copia.p7m,success,import,,Import completato,1334
IT0200275048300000_KT7IL.xml.p7m,success,import,,Import completato,1335
IT02046570426_bp8RX.xml.p7m,success,import,,Import completato,1336
IT02366780803A2023_AGCF2.xml.p7m,success,import,,Import completato,1337
IT02543910653_00B81.xml,success,import,,Import completato,1338
IT03618500403_17Msk.xml.p7m,success,import,,Import completato,1339
IT03618500403_1ntG0.xml.p7m,success,import,,Import completato,1340
IT03618500403_21nfv.xml.p7m,success,import,,Import completato,1341
IT03759480654_00217.xml.p7m,success,import,,Import completato,1342
IT03830780361_9KHL9.xml.p7m,success,import,,Import completato,1343
IT04193800986_XwLks.xml.p7m,success,import,,Import completato,1344
IT04193800986_Y8c0m.xml.p7m,success,import,,Import completato,1345
IT04217620659_0009L.xml,success,import,,Import completato,1346
IT04313920656_63HQW.xml.p7m,success,import,,Import completato,1347
IT04839740489_OIbPc.xml.p7m,success,import,,Import completato,1348
IT04839740489_Pjavk.xml.p7m,success,import,,Import completato,1349
IT05614050655_00JBT - Copia.xml,skipped,precheck,,Duplicato per file_hash (pre-parse),848
IT05805110656_ADnUW - Copia.xml,success,import,,Import completato,1350
IT05805110656_ADnUW.xml,skipped,precheck,,Duplicato per file_hash (pre-parse),1350
IT06628860964_bFcUF.xml.p7m,success,import,,Import completato,1351
IT06628860964_ezth7.xml.p7m,success,import,,Import completato,1352
IT06655971007_8y9zf.xml.p7m,success,import,,Import completato,1353
IT06655971007_bZXtx.xml.p7m,success,import,,Import completato,1354
IT06655971007_eEeRU.xml.p7m,success,import,,Import completato,1355
IT06655971007_gKn2x.xml.p7m,success,import,,Import completato,1356
IT06655971007_hFsMw.xml.p7m,success,import,,Import completato,1357
IT06655971007_iD9sT.xml.p7m,success,import,,Import completato,1358
IT06655971007_tMw4k.xml.p7m,success,import,,Import completato,1359
IT06655971007_ySY1d.xml.p7m,success,import,,Import completato,1360
IT07383490633_00WXU.xml.p7m,success,import,,Import completato,1361
IT07383490633_01073.xml.p7m,success,import,,Import completato,1362
IT07383490633_0107S.xml.p7m,success,import,,Import completato,1363
